"Vehicle_ID","Make","Age_Years","Outlook_Score","Mileage_km","Maintenance_Costs","Fuel_Efficiency_kmpl","Accident_History","Usage_Type","Defleet"
"V0203","Volvo","10","2","653753.12760634","46844.036697248","1.6519090827498","3","Urban","1"
"V0246","Freightliner","6","3","654253.54462052","46889.908256881","2.1798157365708","3","Highway","0"
"V0338","Scania","10","9","654753.9616347","46935.779816514","1.2681065915184","1","Mixed","0"
"V0435","Scania","5","3","655254.37864887","46981.651376147","1.2219876750799","4","Urban","0"
"V0357","Mercedes Actros","11","1","655754.79566305","47027.52293578","2.0296281303076","5","Mixed","0"
"V0147","MAN","5","1","656255.21267723","47073.394495413","1.9529633989506","4","Urban","0"
"V0324","MAN","8","1","656755.62969141","47119.266055046","2.3998387140621","8","Highway","0"
"V0201","Volvo","11","8","657256.04670559","47165.137614679","2.0489801331448","3","Urban","0"
"V0324","MAN","7","10","657756.46371977","47211.009174312","2.4495819506389","8","Highway","1"
"V0270","Mercedes Actros","12","6","658256.88073394","47256.880733945","2.0349131552992","6","Mixed","0"
"V0435","Scania","6","3","658757.29774812","47302.752293578","1.2695831459982","4","Urban","0"
"V0246","Freightliner","7","4","659257.7147623","47348.623853211","2.0982563620172","3","Highway","0"
"V0319","Volvo","6","9","659758.13177648","47394.495412844","1.8514868377371","0","Mixed","0"
"V0319","Volvo","6","10","660258.54879066","47440.366972477","1.8019514376333","0","Mixed","0"
"V0225","Freightliner","7","1","660758.96580484","47486.23853211","2.1705220375267","9","Mixed","0"
"V0270","Mercedes Actros","12","6","661259.38281902","47532.110091743","1.927136795086","6","Mixed","0"
"V0354","Freightliner","7","3","661759.79983319","47577.981651376","1.7947866998394","5","Highway","0"
"V0064","MAN","9","2","662260.21684737","47623.853211009","2.3048641359986","7","Mixed","0"
"V0489","Mercedes Actros","5","10","662760.63386155","47669.724770642","1.5822599870924","2","Highway","0"
"V0051","MAN","7","10","663261.05087573","47715.596330275","2.0310821437074","9","Mixed","0"
"V0082","Freightliner","9","1","663761.46788991","47761.467889908","1.4077094583674","9","Highway","0"
"V0453","Freightliner","8","3","664261.88490409","47807.339449541","1.6362277799311","3","Mixed","1"
"V0225","Freightliner","9","5","664762.30191827","47853.211009174","2.0550379168266","9","Mixed","0"
"V0186","Scania","5","4","665262.71893244","47899.082568807","2.4231159684699","3","Highway","0"
"V0064","MAN","8","5","665763.13594662","47944.95412844","2.3564932857978","7","Mixed","0"
"V0087","Volvo","10","5","666263.5529608","47990.825688073","1.8822588074051","1","Urban","0"
"V0147","MAN","5","7","666763.96997498","48036.697247706","1.9705537271864","4","Urban","1"
"V0228","Mercedes Actros","9","6","667264.38698916","48082.568807339","1.3867328931396","0","Highway","0"
"V0452","MAN","9","6","667764.80400334","48128.440366972","1.6937964672815","8","Urban","0"
"V0064","MAN","9","3","668265.22101751","48174.311926606","2.3396191249098","7","Mixed","0"
"V0319","Volvo","7","6","668765.63803169","48220.183486239","1.8697462113955","0","Mixed","1"
"V0489","Mercedes Actros","5","1","669266.05504587","48266.055045872","1.5234297358114","2","Highway","0"
"V0051","MAN","5","4","669766.47206005","48311.926605505","2.1386979733361","9","Mixed","1"
"V0354","Freightliner","8","9","670266.88907423","48357.798165138","1.857277404536","5","Highway","0"
"V0225","Freightliner","9","7","670767.30608841","48403.669724771","2.163826892132","9","Mixed","0"
"V0497","MAN","7","5","671267.72310259","48449.541284404","2.055956231515","7","Mixed","0"
"V0357","Mercedes Actros","12","10","671768.14011676","48495.412844037","1.9834763989827","5","Mixed","1"
"V0036","Volvo","8","9","672268.55713094","48541.28440367","2.3032374109992","5","Mixed","0"
"V0324","MAN","7","1","672768.97414512","48587.155963303","2.3189215880574","8","Highway","0"
"V0497","MAN","8","8","673269.3911593","48633.027522936","1.9970442071429","7","Mixed","0"
"V0118","Mercedes Actros","6","2","673769.80817348","48678.899082569","2.0083263751791","9","Urban","0"
"V0203","Volvo","9","10","674270.22518766","48724.770642202","1.7029545202925","3","Urban","0"
"V0354","Freightliner","6","8","674770.64220183","48770.642201835","1.8178699608888","5","Highway","0"
"V0118","Mercedes Actros","7","6","675271.05921601","48816.513761468","2.1389582148528","9","Urban","1"
"V0452","MAN","8","1","675771.47623019","48862.385321101","1.6975299668235","8","Urban","0"
"V0324","MAN","8","4","676271.89324437","48908.256880734","2.3939882494153","8","Highway","1"
"V0421","Volvo","12","1","676772.31025855","48954.128440367","1.3163444004554","0","Urban","1"
"V0270","Mercedes Actros","11","1","677272.72727273","49000","1.9650615782367","6","Mixed","0"
"V0064","MAN","9","5","677773.14428691","49045.871559633","2.4029147496935","7","Mixed","1"
"V0194","Volvo","10","1","678273.56130108","49091.743119266","2.2972276084158","0","Urban","1"
"V0354","Freightliner","6","1","678773.97831526","49137.614678899","1.8876361271516","5","Highway","1"
"V0194","Volvo","9","8","679274.39532944","49183.486238532","2.1753916534436","0","Urban","1"
"V0227","Volvo","6","9","679774.81234362","49229.357798165","1.1296804181388","2","Mixed","0"
"V0270","Mercedes Actros","11","1","680275.2293578","49275.229357798","1.9989742727413","6","Mixed","0"
"V0203","Volvo","11","3","680775.64637198","49321.100917431","1.7112167302118","3","Urban","1"
"V0357","Mercedes Actros","11","10","681276.06338616","49366.972477064","1.9190301635907","5","Mixed","1"
"V0082","Freightliner","9","4","681776.48040033","49412.844036697","1.3997569800114","9","Highway","0"
"V0421","Volvo","10","6","682276.89741451","49458.71559633","1.4233359305175","0","Urban","0"
"V0246","Freightliner","7","1","682777.31442869","49504.587155963","2.0276381710246","3","Highway","0"
"V0338","Scania","11","7","683277.73144287","49550.458715596","1.3841809442757","1","Mixed","0"
"V0357","Mercedes Actros","12","2","683778.14845705","49596.330275229","1.9055990616197","5","Mixed","0"
"V0468","Scania","6","3","684278.56547123","49642.201834862","2.4929016710336","7","Highway","1"
"V0452","MAN","9","9","684778.9824854","49688.073394495","1.6825616778895","8","Urban","0"
"V0074","Freightliner","6","4","685279.39949958","49733.944954128","2.3650829696307","3","Urban","1"
"V0270","Mercedes Actros","12","8","685779.81651376","49779.816513761","1.9323892859444","6","Mixed","0"
"V0186","Scania","6","8","686280.23352794","49825.688073394","2.3931092961843","3","Highway","0"
"V0147","MAN","5","4","686780.65054212","49871.559633028","2.1235776397875","4","Urban","0"
"V0319","Volvo","5","8","687281.0675563","49917.431192661","1.91141774872","0","Mixed","1"
"V0354","Freightliner","6","10","687781.48457048","49963.302752294","1.8791550988441","5","Highway","1"
"V0453","Freightliner","7","5","688281.90158465","50009.174311927","1.6804973425481","3","Mixed","0"
"V0203","Volvo","11","6","688782.31859883","50055.04587156","1.6888612513094","3","Urban","1"
"V0319","Volvo","7","10","689282.73561301","50100.917431193","1.8319549589496","0","Mixed","0"
"V0186","Scania","6","7","689783.15262719","50146.788990826","2.2645888158661","3","Highway","1"
"V0246","Freightliner","7","4","690283.56964137","50192.660550459","2.080473520294","3","Highway","1"
"V0452","MAN","8","7","690783.98665555","50238.532110092","1.5276948882619","8","Urban","1"
"V0435","Scania","6","8","691284.40366972","50284.403669725","1.2656757916297","4","Urban","0"
"V0082","Freightliner","9","3","691784.8206839","50330.275229358","1.2981926737974","9","Highway","0"
"V0186","Scania","6","8","692285.23769808","50376.146788991","2.3801788995987","3","Highway","0"
"V0186","Scania","5","3","692785.65471226","50422.018348624","2.4413142693647","3","Highway","0"
"V0082","Freightliner","7","2","693286.07172644","50467.889908257","1.3632581003747","9","Highway","1"
"V0201","Volvo","11","1","693786.48874062","50513.76146789","2.141497111077","3","Urban","1"
"V0246","Freightliner","8","2","694286.9057548","50559.633027523","2.170726958556","3","Highway","1"
"V0225","Freightliner","9","10","694787.32276897","50605.504587156","2.1266000242571","9","Mixed","1"
"V0319","Volvo","7","9","695287.73978315","50651.376146789","1.832702078804","0","Mixed","1"
"V0194","Volvo","9","10","695788.15679733","50697.247706422","2.290999271014","0","Urban","0"
"V0354","Freightliner","7","4","696288.57381151","50743.119266055","1.8309264828648","5","Highway","1"
"V0186","Scania","5","2","696788.99082569","50788.990825688","2.3031866977217","3","Highway","0"
"V0036","Volvo","10","3","697289.40783987","50834.862385321","2.2589679407503","5","Mixed","0"
"V0453","Freightliner","7","8","697789.82485405","50880.733944954","1.6890011943954","3","Mixed","0"
"V0203","Volvo","11","5","698290.24186822","50926.605504587","1.8044477450584","3","Urban","1"
"V0203","Volvo","10","10","698790.6588824","50972.47706422","1.7758217502955","3","Urban","1"
"V0203","Volvo","9","4","699291.07589658","51018.348623853","1.8119785663471","3","Urban","0"
"V0270","Mercedes Actros","12","6","699791.49291076","51064.220183486","1.924560778802","6","Mixed","0"
"V0225","Freightliner","9","8","700291.90992494","51110.091743119","2.1413401682352","9","Mixed","0"
"V0497","MAN","8","10","700792.32693912","51155.963302752","2.0064772613285","7","Mixed","0"
"V0468","Scania","5","2","701292.74395329","51201.834862385","2.5","7","Highway","0"
"V0357","Mercedes Actros","12","4","701793.16096747","51247.706422018","1.9320125997414","5","Mixed","0"
"V0147","MAN","6","6","702293.57798165","51293.577981651","1.9538118542617","4","Urban","0"
"V0452","MAN","10","1","702793.99499583","51339.449541284","1.5912943920018","8","Urban","0"
"V0324","MAN","7","3","703294.41201001","51385.321100917","2.2816335780972","8","Highway","0"
"V0051","MAN","5","2","703794.82902419","51431.19266055","1.9947846145128","9","Mixed","1"
"V0324","MAN","7","9","704295.24603837","51477.064220183","2.422568221789","8","Highway","0"
"V0354","Freightliner","6","7","704795.66305254","51522.935779817","1.8487976346087","5","Highway","0"
"V0225","Freightliner","7","10","705296.08006672","51568.80733945","2.1231180131721","9","Mixed","0"
"V0194","Volvo","8","8","705796.4970809","51614.678899083","2.2466443653498","0","Urban","1"
"V0435","Scania","6","8","706296.91409508","51660.550458716","1.3064967537955","4","Urban","0"
"V0087","Volvo","11","8","706797.33110926","51706.422018349","1.7973569711776","1","Urban","1"
"V0319","Volvo","6","1","707297.74812344","51752.293577982","1.7703347945673","0","Mixed","1"
"V0468","Scania","5","2","707798.16513761","51798.165137615","2.5","7","Highway","0"
"V0147","MAN","5","1","708298.58215179","51844.036697248","1.9960331562273","4","Urban","0"
"V0118","Mercedes Actros","7","5","708798.99916597","51889.908256881","2.1162345333239","9","Urban","1"
"V0228","Mercedes Actros","9","4","709299.41618015","51935.779816514","1.3989010715921","0","Highway","0"
"V0201","Volvo","11","10","709799.83319433","51981.651376147","2.1681489075046","3","Urban","0"
"V0225","Freightliner","7","2","710300.25020851","52027.52293578","2.2044522342474","9","Mixed","1"
"V0118","Mercedes Actros","7","9","710800.66722269","52073.394495413","2.1065838533793","9","Urban","0"
"V0435","Scania","5","7","711301.08423686","52119.266055046","1.1682818595299","4","Urban","0"
"V0087","Volvo","9","7","711801.50125104","52165.137614679","1.8643828839475","1","Urban","0"
"V0452","MAN","9","7","712301.91826522","52211.009174312","1.6674696419453","8","Urban","1"
"V0452","MAN","8","10","712802.3352794","52256.880733945","1.68215403477","8","Urban","0"
"V0186","Scania","5","8","713302.75229358","52302.752293578","2.3439927201588","3","Highway","1"
"V0074","Freightliner","7","6","713803.16930776","52348.623853211","2.4436473087107","3","Urban","0"
"V0064","MAN","9","9","714303.58632193","52394.495412844","2.3954706103888","7","Mixed","1"
"V0051","MAN","6","6","714804.00333611","52440.366972477","2.1188238307068","9","Mixed","0"
"V0225","Freightliner","7","5","715304.42035029","52486.23853211","2.058971667922","9","Mixed","0"
"V0497","MAN","6","9","715804.83736447","52532.110091743","1.9839771371595","7","Mixed","0"
"V0453","Freightliner","8","5","716305.25437865","52577.981651376","1.6747136360922","3","Mixed","0"
"V0147","MAN","6","3","716805.67139283","52623.853211009","1.9648050612035","4","Urban","1"
"V0357","Mercedes Actros","12","8","717306.08840701","52669.724770642","1.9918824518432","5","Mixed","0"
"V0036","Volvo","9","7","717806.50542118","52715.596330275","2.4302594976831","5","Mixed","1"
"V0074","Freightliner","6","7","718306.92243536","52761.467889908","2.499996255294","3","Urban","1"
"V0453","Freightliner","6","2","718807.33944954","52807.339449541","1.7766379513367","3","Mixed","0"
"V0194","Volvo","8","1","719307.75646372","52853.211009174","2.2775335844082","0","Urban","0"
"V0118","Mercedes Actros","8","4","719808.1734779","52899.082568807","2.1067140778949","9","Urban","0"
"V0270","Mercedes Actros","11","9","720308.59049208","52944.95412844","1.931169302808","6","Mixed","0"
"V0082","Freightliner","7","6","720809.00750626","52990.825688073","1.2729498874482","9","Highway","1"
"V0228","Mercedes Actros","9","6","721309.42452043","53036.697247706","1.2991648703145","0","Highway","0"
"V0186","Scania","7","10","721809.84153461","53082.568807339","2.3657465064984","3","Highway","1"
"V0228","Mercedes Actros","8","9","722310.25854879","53128.440366972","1.3203417337197","0","Highway","0"
"V0354","Freightliner","7","7","722810.67556297","53174.311926606","1.9358513528393","5","Highway","0"
"V0147","MAN","5","4","723311.09257715","53220.183486239","1.9809926568972","4","Urban","0"
"V0203","Volvo","10","5","723811.50959133","53266.055045872","1.7337587849212","3","Urban","0"
"V0074","Freightliner","8","5","724311.9266055","53311.926605505","2.3161567567407","3","Urban","1"
"V0319","Volvo","6","1","724812.34361968","53357.798165138","1.7794470722121","0","Mixed","1"
"V0452","MAN","9","5","725312.76063386","53403.669724771","1.5284313934708","8","Urban","0"
"V0087","Volvo","11","5","725813.17764804","53449.541284404","1.765595446702","1","Urban","1"
"V0319","Volvo","7","3","726313.59466222","53495.412844037","1.8116867721505","0","Mixed","1"
"V0338","Scania","10","3","726814.0116764","53541.28440367","1.3792169808979","1","Mixed","0"
"V0036","Volvo","9","3","727314.42869058","53587.155963303","2.2505938400726","5","Mixed","0"
"V0324","MAN","9","9","727814.84570475","53633.027522936","2.3600308337166","8","Highway","0"
"V0270","Mercedes Actros","12","8","728315.26271893","53678.899082569","1.9895450040916","6","Mixed","1"
"V0064","MAN","9","4","728815.67973311","53724.770642202","2.4288782260904","7","Mixed","1"
"V0497","MAN","8","7","729316.09674729","53770.642201835","1.9112671859686","7","Mixed","1"
"V0074","Freightliner","7","5","729816.51376147","53816.513761468","2.4095031275191","3","Urban","0"
"V0147","MAN","5","4","730316.93077565","53862.385321101","2.1083881759514","4","Urban","0"
"V0203","Volvo","9","2","730817.34778982","53908.256880734","1.7162579841886","3","Urban","1"
"V0497","MAN","7","3","731317.764804","53954.128440367","2.047420741439","7","Mixed","0"
"V0246","Freightliner","7","3","731818.18181818","54000","2.1938012320909","3","Highway","0"
"V0147","MAN","5","9","732318.59883236","54045.871559633","2.0988562018052","4","Urban","1"
"V0324","MAN","7","4","732819.01584654","54091.743119266","2.266664950005","8","Highway","0"
"V0497","MAN","6","6","733319.43286072","54137.614678899","2.0800636495854","7","Mixed","0"
"V0227","Volvo","5","5","733819.8498749","54183.486238532","1.1126167785258","2","Mixed","1"
"V0064","MAN","8","1","734320.26688907","54229.357798165","2.386912931589","7","Mixed","0"
"V0147","MAN","5","10","734820.68390325","54275.229357798","2.0746929678317","4","Urban","1"
"V0203","Volvo","10","5","735321.10091743","54321.100917431","1.8013099723957","3","Urban","1"
"V0497","MAN","8","5","735821.51793161","54366.972477064","2.0128919906005","7","Mixed","1"
"V0074","Freightliner","6","10","736321.93494579","54412.844036697","2.4928532078323","3","Urban","1"
"V0338","Scania","11","3","736822.35195997","54458.71559633","1.4227024742004","1","Mixed","0"
"V0036","Volvo","9","7","737322.76897415","54504.587155963","2.3582290370151","5","Mixed","0"
"V0051","MAN","6","5","737823.18598832","54550.458715596","1.9745152395792","9","Mixed","1"
"V0051","MAN","6","6","738323.6030025","54596.330275229","1.9775506843876","9","Mixed","1"
"V0357","Mercedes Actros","12","9","738824.02001668","54642.201834862","1.9404580582167","5","Mixed","0"
"V0087","Volvo","10","1","739324.43703086","54688.073394495","1.7416435503996","1","Urban","1"
"V0201","Volvo","10","1","739824.85404504","54733.944954128","2.1285970829356","3","Urban","1"
"V0201","Volvo","12","9","740325.27105922","54779.816513761","2.0490356615185","3","Urban","1"
"V0338","Scania","10","2","740825.68807339","54825.688073394","1.4141293369408","1","Mixed","0"
"V0452","MAN","10","3","741326.10508757","54871.559633028","1.7005064954199","8","Urban","0"
"V0036","Volvo","9","10","741826.52210175","54917.431192661","2.3095380252448","5","Mixed","0"
"V0203","Volvo","10","4","742326.93911593","54963.302752294","1.6369395769473","3","Urban","1"
"V0319","Volvo","5","3","742827.35613011","55009.174311927","1.876907106154","0","Mixed","1"
"V0324","MAN","7","2","743327.77314429","55055.04587156","2.2599718943858","8","Highway","1"
"V0147","MAN","5","1","743828.19015847","55100.917431193","2.0435567390076","4","Urban","0"
"V0453","Freightliner","7","5","744328.60717264","55146.788990826","1.7438020543442","3","Mixed","1"
"V0036","Volvo","8","9","744829.02418682","55192.660550459","2.382013617609","5","Mixed","1"
"V0453","Freightliner","6","5","745329.441201","55238.532110092","1.712248404868","3","Mixed","1"
"V0338","Scania","10","9","745829.85821518","55284.403669725","1.2407817879046","1","Mixed","1"
"V0203","Volvo","11","6","746330.27522936","55330.275229358","1.8180770008015","3","Urban","1"
"V0421","Volvo","11","4","746830.69224354","55376.146788991","1.3103827999186","0","Urban","0"
"V0246","Freightliner","7","9","747331.10925771","55422.018348624","2.0860003443839","3","Highway","1"
"V0147","MAN","5","10","747831.52627189","55467.889908257","2.1338173627666","4","Urban","0"
"V0051","MAN","5","6","748331.94328607","55513.76146789","1.9773394277361","9","Mixed","1"
"V0489","Mercedes Actros","5","3","748832.36030025","55559.633027523","1.5840050180095","2","Highway","0"
"V0201","Volvo","11","2","749332.77731443","55605.504587156","2.0584568668308","3","Urban","0"
"V0118","Mercedes Actros","8","9","749833.19432861","55651.376146789","1.9880320741042","9","Urban","0"
"V0489","Mercedes Actros","5","1","750333.61134279","55697.247706422","1.489002855747","2","Highway","0"
"V0118","Mercedes Actros","6","3","750834.02835696","55743.119266055","2.0105938699379","9","Urban","0"
"V0118","Mercedes Actros","7","7","751334.44537114","55788.990825688","2.0214039362709","9","Urban","0"
"V0338","Scania","11","7","751834.86238532","55834.862385321","1.2953126075132","1","Mixed","0"
"V0118","Mercedes Actros","6","8","752335.2793995","55880.733944954","2.0302747336804","9","Urban","1"
"V0338","Scania","11","7","752835.69641368","55926.605504587","1.3888461476404","1","Mixed","1"
"V0453","Freightliner","8","3","753336.11342786","55972.47706422","1.6522999888665","3","Mixed","1"
"V0246","Freightliner","7","7","753836.53044204","56018.348623853","2.0804663857479","3","Highway","1"
"V0225","Freightliner","9","5","754336.94745621","56064.220183486","2.0998758364332","9","Mixed","0"
"V0324","MAN","8","9","754837.36447039","56110.091743119","2.3499110054568","8","Highway","0"
"V0074","Freightliner","7","4","755337.78148457","56155.963302752","2.3079635625298","3","Urban","0"
"V0064","MAN","8","5","755838.19849875","56201.834862385","2.4007303048133","7","Mixed","0"
"V0087","Volvo","11","6","756338.61551293","56247.706422018","1.7659728061791","1","Urban","0"
"V0354","Freightliner","6","10","756839.03252711","56293.577981651","1.9353945110708","5","Highway","1"
"V0087","Volvo","11","5","757339.44954128","56339.449541284","1.8180385208122","1","Urban","0"
"V0319","Volvo","5","6","757839.86655546","56385.321100917","1.7507703996941","0","Mixed","1"
"V0354","Freightliner","7","1","758340.28356964","56431.19266055","1.8227702313555","5","Highway","0"
"V0357","Mercedes Actros","12","9","758840.70058382","56477.064220183","1.924683037526","5","Mixed","1"
"V0118","Mercedes Actros","7","7","759341.117598","56522.935779817","2.1041515679462","9","Urban","0"
"V0497","MAN","7","3","759841.53461218","56568.80733945","2.0019983874929","7","Mixed","1"
"V0186","Scania","6","2","760341.95162636","56614.678899083","2.36437282104","3","Highway","0"
"V0118","Mercedes Actros","7","2","760842.36864053","56660.550458716","1.9708766803406","9","Urban","0"
"V0357","Mercedes Actros","12","6","761342.78565471","56706.422018349","1.9093298016658","5","Mixed","0"
"V0453","Freightliner","7","7","761843.20266889","56752.293577982","1.7361811187661","3","Mixed","0"
"V0338","Scania","9","6","762343.61968307","56798.165137615","1.3402371848143","1","Mixed","1"
"V0201","Volvo","12","1","762844.03669725","56844.036697248","2.1493457057454","3","Urban","1"
"V0489","Mercedes Actros","5","7","763344.45371143","56889.908256881","1.5490288710403","2","Highway","0"
"V0338","Scania","10","6","763844.8707256","56935.779816514","1.2760538874429","1","Mixed","1"
"V0194","Volvo","9","7","764345.28773978","56981.651376147","2.291171593851","0","Urban","0"
"V0338","Scania","11","3","764845.70475396","57027.52293578","1.3699093374929","1","Mixed","0"
"V0087","Volvo","11","1","765346.12176814","57073.394495413","1.7663945847982","1","Urban","0"
"V0452","MAN","8","5","765846.53878232","57119.266055046","1.5537117771142","8","Urban","0"
"V0497","MAN","6","2","766346.9557965","57165.137614679","2.0471750354563","7","Mixed","0"
"V0074","Freightliner","8","10","766847.37281068","57211.009174312","2.5","3","Urban","1"
"V0354","Freightliner","7","6","767347.78982485","57256.880733945","1.7827776321843","5","Highway","0"
"V0324","MAN","7","1","767848.20683903","57302.752293578","2.3121744921163","8","Highway","1"
"V0354","Freightliner","8","4","768348.62385321","57348.623853211","1.9338572472596","5","Highway","0"
"V0228","Mercedes Actros","8","4","768849.04086739","57394.495412844","1.3217346403003","0","Highway","1"
"V0087","Volvo","10","2","769349.45788157","57440.366972477","1.8681713677257","1","Urban","0"
"V0228","Mercedes Actros","9","4","769849.87489575","57486.23853211","1.3970318253966","0","Highway","0"
"V0270","Mercedes Actros","12","2","770350.29190992","57532.110091743","2.014022515452","6","Mixed","1"
"V0201","Volvo","11","1","770850.7089241","57577.981651376","2.0497939408586","3","Urban","0"
"V0082","Freightliner","9","6","771351.12593828","57623.853211009","1.4126715355493","9","Highway","1"
"V0354","Freightliner","6","10","771851.54295246","57669.724770642","1.8044485104583","5","Highway","1"
"V0087","Volvo","11","1","772351.95996664","57715.596330275","1.7476022662113","1","Urban","0"
"V0201","Volvo","10","3","772852.37698082","57761.467889908","2.117953746117","3","Urban","0"
"V0064","MAN","7","6","773352.793995","57807.339449541","2.2614854268703","7","Mixed","1"
"V0051","MAN","5","2","773853.21100917","57853.211009174","1.9699507606627","9","Mixed","0"
"V0319","Volvo","6","5","774353.62802335","57899.082568807","1.7818664362227","0","Mixed","1"
"V0074","Freightliner","8","4","774854.04503753","57944.95412844","2.341828421811","3","Urban","1"
"V0324","MAN","8","3","775354.46205171","57990.825688073","2.4377860244625","8","Highway","1"
"V0468","Scania","5","3","775854.87906589","58036.697247706","2.5","7","Highway","0"
"V0225","Freightliner","9","3","776355.29608007","58082.568807339","2.0974858194656","9","Mixed","1"
"V0354","Freightliner","7","2","776855.71309425","58128.440366972","1.8637379093622","5","Highway","0"
"V0246","Freightliner","8","7","777356.13010842","58174.311926606","2.1848578717318","3","Highway","1"
"V0051","MAN","7","10","777856.5471226","58220.183486239","2.1355453708249","9","Mixed","0"
"V0497","MAN","7","7","778356.96413678","58266.055045872","2.0412609998984","7","Mixed","0"
"V0147","MAN","6","4","778857.38115096","58311.926605505","2.0787509410092","4","Urban","0"
"V0203","Volvo","10","9","779357.79816514","58357.798165138","1.741929762692","3","Urban","1"
"V0452","MAN","10","8","779858.21517932","58403.669724771","1.6417532959665","8","Urban","0"
"V0074","Freightliner","6","7","780358.63219349","58449.541284404","2.3253236982661","3","Urban","0"
"V0489","Mercedes Actros","6","7","780859.04920767","58495.412844037","1.4608902091426","2","Highway","1"
"V0194","Volvo","8","4","781359.46622185","58541.28440367","2.1710465428218","0","Urban","0"
"V0468","Scania","5","6","781859.88323603","58587.155963303","2.43705258268","7","Highway","1"
"V0082","Freightliner","9","2","782360.30025021","58633.027522936","1.3477440848726","9","Highway","0"
"V0194","Volvo","10","7","782860.71726439","58678.899082569","2.1934228798073","0","Urban","0"
"V0051","MAN","5","1","783361.13427857","58724.770642202","1.9903435478452","9","Mixed","1"
"V0087","Volvo","11","10","783861.55129274","58770.642201835","1.6956103255739","1","Urban","1"
"V0452","MAN","10","10","784361.96830692","58816.513761468","1.6117371341078","8","Urban","1"
"V0087","Volvo","10","3","784862.3853211","58862.385321101","1.7663105554535","1","Urban","1"
"V0468","Scania","5","4","785362.80233528","58908.256880734","2.4839681224925","7","Highway","1"
"V0319","Volvo","5","9","785863.21934946","58954.128440367","1.7320560186045","0","Mixed","0"
"V0087","Volvo","11","5","786363.63636364","59000","1.8172099001142","1","Urban","0"
"V0489","Mercedes Actros","5","10","786864.05337781","59045.871559633","1.5793585507761","2","Highway","0"
"V0036","Volvo","8","9","787364.47039199","59091.743119266","2.2852733248206","5","Mixed","0"
"V0147","MAN","5","2","787864.88740617","59137.614678899","2.0896482785632","4","Urban","0"
"V0036","Volvo","10","9","788365.30442035","59183.486238532","2.428329090699","5","Mixed","1"
"V0319","Volvo","6","7","788865.72143453","59229.357798165","1.9217632448272","0","Mixed","1"
"V0453","Freightliner","8","8","789366.13844871","59275.229357798","1.7262232029776","3","Mixed","0"
"V0246","Freightliner","8","3","789866.55546289","59321.100917431","2.159927416289","3","Highway","0"
"V0064","MAN","8","1","790366.97247706","59366.972477064","2.3857177061256","7","Mixed","0"
"V0452","MAN","10","4","790867.38949124","59412.844036697","1.6977829288499","8","Urban","0"
"V0064","MAN","9","5","791367.80650542","59458.71559633","2.341694261396","7","Mixed","0"
"V0497","MAN","6","7","791868.2235196","59504.587155963","1.9084621942565","7","Mixed","0"
"V0227","Volvo","7","7","792368.64053378","59550.458715596","1.160127782372","2","Mixed","1"
"V0082","Freightliner","8","2","792869.05754796","59596.330275229","1.4096439674754","9","Highway","1"
"V0074","Freightliner","7","5","793369.47456214","59642.201834862","2.3304210168864","3","Urban","1"
"V0324","MAN","9","2","793869.89157631","59688.073394495","2.3426793731282","8","Highway","0"
"V0186","Scania","7","2","794370.30859049","59733.944954128","2.3707230376091","3","Highway","0"
"V0324","MAN","9","8","794870.72560467","59779.816513761","2.3863552230257","8","Highway","0"
"V0246","Freightliner","7","5","795371.14261885","59825.688073394","2.1233509873279","3","Highway","0"
"V0051","MAN","7","1","795871.55963303","59871.559633028","1.979542885839","9","Mixed","0"
"V0194","Volvo","10","5","796371.97664721","59917.431192661","2.1998336642678","0","Urban","1"
"V0036","Volvo","10","8","796872.39366138","59963.302752294","2.3914003750391","5","Mixed","1"
"V0118","Mercedes Actros","6","1","797372.81067556","60009.174311927","1.9710748671054","9","Urban","1"
"V0227","Volvo","5","3","797873.22768974","60055.04587156","1.111483642458","2","Mixed","1"
"V0082","Freightliner","7","2","798373.64470392","60100.917431193","1.4341489358385","9","Highway","1"
"V0036","Volvo","8","3","798874.0617181","60146.788990826","2.3111297149783","5","Mixed","0"
"V0036","Volvo","10","2","799374.47873228","60192.660550459","2.3933828681377","5","Mixed","1"
"V0194","Volvo","8","9","799874.89574646","60238.532110092","2.1797356869153","0","Urban","1"
"V0064","MAN","9","3","800375.31276063","60284.403669725","2.3212028367234","7","Mixed","0"
"V0319","Volvo","6","10","800875.72977481","60330.275229358","1.8601063421292","0","Mixed","1"
"V0203","Volvo","11","5","801376.14678899","60376.146788991","1.7865136717137","3","Urban","1"
"V0118","Mercedes Actros","6","10","801876.56380317","60422.018348624","2.0057567562162","9","Urban","0"
"V0194","Volvo","10","2","802376.98081735","60467.889908257","2.182967121514","0","Urban","0"
"V0354","Freightliner","6","5","802877.39783153","60513.76146789","1.8965269908988","5","Highway","0"
"V0194","Volvo","10","9","803377.8148457","60559.633027523","2.2557795181551","0","Urban","0"
"V0051","MAN","7","10","803878.23185988","60605.504587156","2.1593487222991","9","Mixed","0"
"V0246","Freightliner","7","5","804378.64887406","60651.376146789","2.0539741812887","3","Highway","1"
"V0118","Mercedes Actros","8","4","804879.06588824","60697.247706422","2.0160256308531","9","Urban","1"
"V0203","Volvo","9","9","805379.48290242","60743.119266055","1.7208100119356","3","Urban","0"
"V0087","Volvo","9","2","805879.8999166","60788.990825688","1.8500916176591","1","Urban","0"
